Student_ID,Gender,Status,Course_Subject_Name,Grade,GWA,Semester,College,Year
962CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.94,1sem,CCST,2023-2024
414CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.81,1sem,CCST,2023-2024
907CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.78,1sem,CCST,2023-2024
673CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.89,1sem,CCST,2023-2024
794CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.83,1sem,CCST,2023-2024
796CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.75,1sem,CCST,2023-2024
544CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,1.81,1sem,CCST,2023-2024
584CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.94,1sem,CCST,2023-2024
542CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,2.03,1sem,CCST,2023-2024
817CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.75,1sem,CCST,2023-2024
327CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.72,1sem,CCST,2023-2024
982CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.83,1sem,CCST,2023-2024
391CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.86,1sem,CCST,2023-2024
355CCSTY220232024,0.0,REGULAR,Contempory World,1.0,2.0,1sem,CCST,2023-2024
177CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.72,1sem,CCST,2023-2024
1038CCSTY220232024,1.0,REGULAR,Contempory World,1.0,0.0,1sem,CCST,2023-2024
432CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,2.14,1sem,CCST,2023-2024
508CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.97,1sem,CCST,2023-2024
578CCSTY220232024,0.0,REGULAR,Introduction to Statistics,1.0,1.89,1sem,CCST,2023-2024
654CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,2.17,1sem,CCST,2023-2024
779CCSTY220232024,0.0,REGULAR,Contempory World,1.0,1.75,1sem,CCST,2023-2024
365CCSTY220232024,1.0,REGULAR,Ethics,1.0,2.19,1sem,CCST,2023-2024
303CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.61,1sem,CCST,2023-2024
694CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,1.75,1sem,CCST,2023-2024
491CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,1.89,1sem,CCST,2023-2024
232CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,2.22,1sem,CCST,2023-2024
234CCSTY220232024,0.0,REGULAR,Introduction to Statistics,1.0,1.78,1sem,CCST,2023-2024
841CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.83,1sem,CCST,2023-2024
206CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,1.86,1sem,CCST,2023-2024
66CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,2.08,1sem,CCST,2023-2024
1014CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.94,1sem,CCST,2023-2024
496CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,1.92,1sem,CCST,2023-2024
813CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.89,1sem,CCST,2023-2024
874CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.97,1sem,CCST,2023-2024
752CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,2.08,1sem,CCST,2023-2024
435CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,2.0,1sem,CCST,2023-2024
882CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.89,1sem,CCST,2023-2024
920CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,1.97,1sem,CCST,2023-2024
273CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.61,1sem,CCST,2023-2024
259CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.89,1sem,CCST,2023-2024
53CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.92,1sem,CCST,2023-2024
379CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.86,1sem,CCST,2023-2024
315CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,2.11,1sem,CCST,2023-2024
296CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.94,1sem,CCST,2023-2024
382CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.61,1sem,CCST,2023-2024
264CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,1.81,1sem,CCST,2023-2024
724CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.78,1sem,CCST,2023-2024
60CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.86,1sem,CCST,2023-2024
1034CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,0.0,1sem,CCST,2023-2024
1017CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,0.0,1sem,CCST,2023-2024
172CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,2.08,1sem,CCST,2023-2024
291CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.67,1sem,CCST,2023-2024
339CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.83,1sem,CCST,2023-2024
176CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,1.92,1sem,CCST,2023-2024
1019CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,0.0,1sem,CCST,2023-2024
723CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.94,1sem,CCST,2023-2024
302CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.97,1sem,CCST,2023-2024
31CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.61,1sem,CCST,2023-2024
435CCSTY220232024,1.0,REGULAR,Ethics,1.0,2.0,1sem,CCST,2023-2024
876CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.81,1sem,CCST,2023-2024
474CCSTY220232024,1.0,REGULAR,Contempory World,1.0,2.14,1sem,CCST,2023-2024
354CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,1.75,1sem,CCST,2023-2024
565CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.89,1sem,CCST,2023-2024
16CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.97,1sem,CCST,2023-2024
8CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,1.78,1sem,CCST,2023-2024
145CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.94,1sem,CCST,2023-2024
969CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.89,1sem,CCST,2023-2024
11CCSTY220232024,0.0,INC,Promoting Global Peace Education,1.0,1.75,1sem,CCST,2023-2024
107CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.72,1sem,CCST,2023-2024
109CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.83,1sem,CCST,2023-2024
345CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.86,1sem,CCST,2023-2024
468CCSTY220232024,1.0,REGULAR,Ethics,1.0,1.69,1sem,CCST,2023-2024
373CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.75,1sem,CCST,2023-2024
56CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.92,1sem,CCST,2023-2024
573CCSTY220232024,1.0,REGULAR,Contempory World,1.0,2.19,1sem,CCST,2023-2024
967CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,1.78,1sem,CCST,2023-2024
552CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.86,1sem,CCST,2023-2024
83CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.86,1sem,CCST,2023-2024
908CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.97,1sem,CCST,2023-2024
901CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.75,1sem,CCST,2023-2024
993CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.64,1sem,CCST,2023-2024
84CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.92,1sem,CCST,2023-2024
1007CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.97,1sem,CCST,2023-2024
8CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.78,1sem,CCST,2023-2024
64CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.89,1sem,CCST,2023-2024
559CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,2.03,1sem,CCST,2023-2024
12CCSTY220232024,0.0,REGULAR,Introduction to Statistics,1.0,1.86,1sem,CCST,2023-2024
1001CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.92,1sem,CCST,2023-2024
964CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,2.0,1sem,CCST,2023-2024
995CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.75,1sem,CCST,2023-2024
13CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.89,1sem,CCST,2023-2024
80CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.69,1sem,CCST,2023-2024
412CCSTY220232024,0.0,REGULAR,Introduction to Statistics,1.0,2.03,1sem,CCST,2023-2024
881CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.94,1sem,CCST,2023-2024
38CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,2.06,1sem,CCST,2023-2024
2CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.94,1sem,CCST,2023-2024
751CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.78,1sem,CCST,2023-2024
547CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.69,1sem,CCST,2023-2024
76CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,2.25,1sem,CCST,2023-2024
656CCSTY220232024,0.0,REGULAR,Contempory World,1.0,1.78,1sem,CCST,2023-2024
217CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.75,1sem,CCST,2023-2024
362CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,2.08,1sem,CCST,2023-2024
665CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,2.0,1sem,CCST,2023-2024
856CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.81,1sem,CCST,2023-2024
957CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.94,1sem,CCST,2023-2024
506CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,1.97,1sem,CCST,2023-2024
67CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,1.94,1sem,CCST,2023-2024
1014CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.94,1sem,CCST,2023-2024
703CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.92,1sem,CCST,2023-2024
39CCSTY220232024,1.0,REGULAR,Ethics,1.0,1.89,1sem,CCST,2023-2024
601CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.92,1sem,CCST,2023-2024
966CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.94,1sem,CCST,2023-2024
106CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.97,1sem,CCST,2023-2024
894CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,2.06,1sem,CCST,2023-2024
986CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.69,1sem,CCST,2023-2024
328CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.81,1sem,CCST,2023-2024
195CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,2.03,1sem,CCST,2023-2024
204CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.89,1sem,CCST,2023-2024
652CCSTY220232024,0.0,REGULAR,Contempory World,1.0,2.0,1sem,CCST,2023-2024
710CCSTY220232024,0.0,REGULAR,Introduction to Statistics,1.0,1.61,1sem,CCST,2023-2024
401CCSTY220232024,0.0,REGULAR,Contempory World,1.0,1.94,1sem,CCST,2023-2024
316CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,2.03,1sem,CCST,2023-2024
391CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,1.86,1sem,CCST,2023-2024
899CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,1.81,1sem,CCST,2023-2024
570CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.75,1sem,CCST,2023-2024
583CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.83,1sem,CCST,2023-2024
328CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.81,1sem,CCST,2023-2024
822CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.78,1sem,CCST,2023-2024
1028CCSTY220232024,1.0,REGULAR,Ethics,1.0,0.0,1sem,CCST,2023-2024
11CCSTY220232024,0.0,INC,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.75,1sem,CCST,2023-2024
931CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.94,1sem,CCST,2023-2024
979CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.75,1sem,CCST,2023-2024
601CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.92,1sem,CCST,2023-2024
458CCSTY220232024,1.0,REGULAR,Ethics,1.0,1.83,1sem,CCST,2023-2024
746CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.92,1sem,CCST,2023-2024
657CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,2.14,1sem,CCST,2023-2024
377CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,2.11,1sem,CCST,2023-2024
869CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.89,1sem,CCST,2023-2024
417CCSTY220232024,0.0,REGULAR,Introduction to Statistics,1.0,1.89,1sem,CCST,2023-2024
78CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,2.0,1sem,CCST,2023-2024
613CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.61,1sem,CCST,2023-2024
72CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,2.14,1sem,CCST,2023-2024
181CCSTY220232024,1.0,REGULAR,Contempory World,1.0,2.19,1sem,CCST,2023-2024
896CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.97,1sem,CCST,2023-2024
82CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.92,1sem,CCST,2023-2024
507CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.75,1sem,CCST,2023-2024
399CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,1.94,1sem,CCST,2023-2024
766CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,2.14,1sem,CCST,2023-2024
738CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.67,1sem,CCST,2023-2024
495CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.92,1sem,CCST,2023-2024
769CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.92,1sem,CCST,2023-2024
313CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.78,1sem,CCST,2023-2024
774CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.89,1sem,CCST,2023-2024
50CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.97,1sem,CCST,2023-2024
878CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,2.0,1sem,CCST,2023-2024
609CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.81,1sem,CCST,2023-2024
403CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,1.67,1sem,CCST,2023-2024
713CCSTY220232024,0.0,REGULAR,Ethics,1.0,2.03,1sem,CCST,2023-2024
700CCSTY220232024,1.0,REGULAR,Ethics,1.0,1.72,1sem,CCST,2023-2024
610CCSTY220232024,0.0,REGULAR,Ethics,1.0,2.06,1sem,CCST,2023-2024
526CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,2.17,1sem,CCST,2023-2024
222CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,1.83,1sem,CCST,2023-2024
140CCSTY220232024,0.0,REGULAR,Contempory World,1.0,2.03,1sem,CCST,2023-2024
376CCSTY220232024,0.0,REGULAR,Introduction to Statistics,1.0,2.19,1sem,CCST,2023-2024
659CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.97,1sem,CCST,2023-2024
986CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,1.69,1sem,CCST,2023-2024
320CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,1.64,1sem,CCST,2023-2024
352CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,1.94,1sem,CCST,2023-2024
38CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,2.06,1sem,CCST,2023-2024
68CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,1.89,1sem,CCST,2023-2024
230CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.89,1sem,CCST,2023-2024
778CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,1.81,1sem,CCST,2023-2024
195CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,2.03,1sem,CCST,2023-2024
665CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,2.0,1sem,CCST,2023-2024
157CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.64,1sem,CCST,2023-2024
419CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.83,1sem,CCST,2023-2024
382CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.61,1sem,CCST,2023-2024
583CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.83,1sem,CCST,2023-2024
648CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,1.78,1sem,CCST,2023-2024
789CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.86,1sem,CCST,2023-2024
466CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.97,1sem,CCST,2023-2024
415CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.72,1sem,CCST,2023-2024
728CCSTY220232024,1.0,REGULAR,Ethics,1.0,1.97,1sem,CCST,2023-2024
414CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.81,1sem,CCST,2023-2024
255CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,1.92,1sem,CCST,2023-2024
748CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,2.08,1sem,CCST,2023-2024
467CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.64,1sem,CCST,2023-2024
215CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,2.11,1sem,CCST,2023-2024
626CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.86,1sem,CCST,2023-2024
642CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.83,1sem,CCST,2023-2024
982CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.83,1sem,CCST,2023-2024
497CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,2.28,1sem,CCST,2023-2024
457CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,1.92,1sem,CCST,2023-2024
721CCSTY220232024,1.0,REGULAR,Ethics,1.0,1.89,1sem,CCST,2023-2024
597CCSTY220232024,1.0,REGULAR,Promoting Global Peace Education,1.0,2.03,1sem,CCST,2023-2024
765CCSTY220232024,0.0,REGULAR,Introduction to Statistics,1.0,1.94,1sem,CCST,2023-2024
301CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.75,1sem,CCST,2023-2024
94CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,1.89,1sem,CCST,2023-2024
800CCSTY220232024,0.0,REGULAR,Data Structure and Algorithm,1.0,2.06,1sem,CCST,2023-2024
757CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,1.83,1sem,CCST,2023-2024
549CCSTY220232024,1.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.97,1sem,CCST,2023-2024
992CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,1.92,1sem,CCST,2023-2024
828CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.75,1sem,CCST,2023-2024
151CCSTY220232024,0.0,REGULAR,Contempory World,1.0,2.03,1sem,CCST,2023-2024
243CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,1.78,1sem,CCST,2023-2024
160CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,1.92,1sem,CCST,2023-2024
162CCSTY220232024,1.0,REGULAR,"Science, Technology, and Society",1.0,1.94,1sem,CCST,2023-2024
808CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.83,1sem,CCST,2023-2024
613CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.61,1sem,CCST,2023-2024
393CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.92,1sem,CCST,2023-2024
224CCSTY220232024,1.0,REGULAR,Linear Algebra For Data Science,1.0,2.0,1sem,CCST,2023-2024
159CCSTY220232024,0.0,REGULAR,"Science, Technology, and Society",1.0,1.83,1sem,CCST,2023-2024
546CCSTY220232024,0.0,REGULAR,Promoting Global Peace Education,1.0,1.89,1sem,CCST,2023-2024
976CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,2.03,1sem,CCST,2023-2024
933CCSTY220232024,1.0,REGULAR,Introduction to Statistics,1.0,1.97,1sem,CCST,2023-2024
953CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.86,1sem,CCST,2023-2024
692CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.92,1sem,CCST,2023-2024
616CCSTY220232024,0.0,REGULAR,Programming for Data Science,1.0,2.06,1sem,CCST,2023-2024
303CCSTY220232024,0.0,REGULAR,Ethics,1.0,1.61,1sem,CCST,2023-2024
176CCSTY220232024,0.0,REGULAR,Contempory World,1.0,1.92,1sem,CCST,2023-2024
1002CCSTY220232024,1.0,REGULAR,Contempory World,1.0,1.86,1sem,CCST,2023-2024
809CCSTY220232024,1.0,REGULAR,Ethics,1.0,1.81,1sem,CCST,2023-2024
798CCSTY220232024,1.0,REGULAR,Ethics,1.0,2.03,1sem,CCST,2023-2024
234CCSTY220232024,0.0,REGULAR,Linear Algebra For Data Science,1.0,1.78,1sem,CCST,2023-2024
578CCSTY220232024,0.0,REGULAR,PATHFit3  (Physical Activity Towards Health and Fitness 3),1.0,1.89,1sem,CCST,2023-2024
128CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.0,1.86,1sem,CCST,2023-2024
606CCSTY220232024,1.0,REGULAR,Programming for Data Science,1.0,1.92,1sem,CCST,2023-2024
3CCSTY220232024,0.0,REGULAR,Contempory World,1.0,1.67,1sem,CCST,2023-2024
30CCSTY220232024,0.0,INC,Contempory World,1.0,2.03,1sem,CCST,2023-2024
993CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.25,1.64,1sem,CCST,2023-2024
359CCSTY220232024,1.0,REGULAR,Data Structure and Algorithm,1.25,1.94,1sem,CCST,2023-2024
