Student_ID,Gender,Status,Course_Subject_Name,Grade,GWA,Semester,College,Year
28CCSTY120222023,1,REGULAR,Computer Programming 1,1.0,1.21,1sem,CCST,2022-2023
286CCSTY120222023,1,REGULAR,National Service Training Program,1.0,1.64,1sem,CCST,2022-2023
617CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.73,1sem,CCST,2022-2023
37CCSTY120222023,0,REGULAR,Calculus 1,1.0,1.59,1sem,CCST,2022-2023
434CCSTY120222023,1,REGULAR,Introduction to Computing,1.0,1.73,1sem,CCST,2022-2023
787CCSTY120222023,0,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.64,1sem,CCST,2022-2023
48CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.57,1sem,CCST,2022-2023
50CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.8,1sem,CCST,2022-2023
660CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.68,1sem,CCST,2022-2023
968CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.82,1sem,CCST,2022-2023
20CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.3,1sem,CCST,2022-2023
765CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.57,1sem,CCST,2022-2023
472CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.55,1sem,CCST,2022-2023
365CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.0,2.0,1sem,CCST,2022-2023
713CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.82,1sem,CCST,2022-2023
367CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.84,1sem,CCST,2022-2023
812CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.7,1sem,CCST,2022-2023
415CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.57,1sem,CCST,2022-2023
7CCSTY120222023,0,REGULAR,National Service Training Program,1.0,1.25,1sem,CCST,2022-2023
193CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.0,1.66,1sem,CCST,2022-2023
325CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.66,1sem,CCST,2022-2023
700CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.7,1sem,CCST,2022-2023
318CCSTY120222023,0,REGULAR,National Service Training Program,1.0,1.64,1sem,CCST,2022-2023
404CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.7,1sem,CCST,2022-2023
279CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.73,1sem,CCST,2022-2023
915CCSTY120222023,1,REGULAR,Computer Programming 1,1.0,1.84,1sem,CCST,2022-2023
480CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.84,1sem,CCST,2022-2023
2CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.24,1sem,CCST,2022-2023
427CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.8,1sem,CCST,2022-2023
491CCSTY120222023,0,REGULAR,National Service Training Program,1.0,1.68,1sem,CCST,2022-2023
15CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.28,1sem,CCST,2022-2023
485CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.73,1sem,CCST,2022-2023
21CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.32,1sem,CCST,2022-2023
151CCSTY120222023,0,REGULAR,Mathematics in the Modern World,1.0,1.91,1sem,CCST,2022-2023
550CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.77,1sem,CCST,2022-2023
23CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.28,1sem,CCST,2022-2023
390CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.0,1.57,1sem,CCST,2022-2023
10CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.25,1sem,CCST,2022-2023
635CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.68,1sem,CCST,2022-2023
2CCSTY120222023,1,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.24,1sem,CCST,2022-2023
48CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.57,1sem,CCST,2022-2023
830CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.73,1sem,CCST,2022-2023
29CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.28,1sem,CCST,2022-2023
815CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.0,1.73,1sem,CCST,2022-2023
987CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.0,1.91,1sem,CCST,2022-2023
433CCSTY120222023,0,REGULAR,Calculus 1,1.0,1.66,1sem,CCST,2022-2023
665CCSTY120222023,0,REGULAR,Mathematics in the Modern World,1.0,1.8,1sem,CCST,2022-2023
619CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.68,1sem,CCST,2022-2023
409CCSTY120222023,0,REGULAR,Calculus 1,1.0,1.86,1sem,CCST,2022-2023
432CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.48,1sem,CCST,2022-2023
35CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.28,1sem,CCST,2022-2023
37CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.59,1sem,CCST,2022-2023
432CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.48,1sem,CCST,2022-2023
256CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.84,1sem,CCST,2022-2023
371CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.0,1.75,1sem,CCST,2022-2023
1009CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.82,1sem,CCST,2022-2023
11CCSTY120222023,0,INC,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.37,1sem,CCST,2022-2023
210CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.0,1.91,1sem,CCST,2022-2023
3CCSTY120222023,0,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.27,1sem,CCST,2022-2023
1013CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.0,1.64,1sem,CCST,2022-2023
733CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.84,1sem,CCST,2022-2023
370CCSTY120222023,0,REGULAR,National Service Training Program,1.0,1.8,1sem,CCST,2022-2023
802CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.75,1sem,CCST,2022-2023
2CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.24,1sem,CCST,2022-2023
588CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.0,1.75,1sem,CCST,2022-2023
656CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.75,1sem,CCST,2022-2023
690CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.59,1sem,CCST,2022-2023
643CCSTY120222023,1,REGULAR,Computer Programming 1,1.0,1.73,1sem,CCST,2022-2023
93CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.64,1sem,CCST,2022-2023
32CCSTY120222023,0,REGULAR,National Service Training Program,1.0,1.28,1sem,CCST,2022-2023
887CCSTY120222023,0,REGULAR,English Skill Enhancement,1.0,1.77,1sem,CCST,2022-2023
288CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.0,1.8,1sem,CCST,2022-2023
312CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.55,1sem,CCST,2022-2023
147CCSTY120222023,0,REGULAR,Calculus 1,1.0,1.75,1sem,CCST,2022-2023
669CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.66,1sem,CCST,2022-2023
571CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.7,1sem,CCST,2022-2023
579CCSTY120222023,1,REGULAR,Computer Programming 1,1.0,1.86,1sem,CCST,2022-2023
156CCSTY120222023,0,REGULAR,Calculus 1,1.0,2.07,1sem,CCST,2022-2023
585CCSTY120222023,1,REGULAR,Computer Programming 1,1.0,1.64,1sem,CCST,2022-2023
578CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.82,1sem,CCST,2022-2023
590CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.82,1sem,CCST,2022-2023
742CCSTY120222023,1,REGULAR,National Service Training Program,1.0,1.64,1sem,CCST,2022-2023
583CCSTY120222023,0,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.64,1sem,CCST,2022-2023
3CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.27,1sem,CCST,2022-2023
700CCSTY120222023,0,REGULAR,Mathematics in the Modern World,1.0,1.7,1sem,CCST,2022-2023
374CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.75,1sem,CCST,2022-2023
139CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.5,1sem,CCST,2022-2023
74CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.68,1sem,CCST,2022-2023
249CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.75,1sem,CCST,2022-2023
452CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.52,1sem,CCST,2022-2023
326CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.77,1sem,CCST,2022-2023
37CCSTY120222023,0,REGULAR,English Skill Enhancement,1.0,1.59,1sem,CCST,2022-2023
955CCSTY120222023,0,REGULAR,English Skill Enhancement,1.0,1.59,1sem,CCST,2022-2023
243CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.8,1sem,CCST,2022-2023
432CCSTY120222023,0,REGULAR,English Skill Enhancement,1.0,1.48,1sem,CCST,2022-2023
226CCSTY120222023,0,REGULAR,Mathematics in the Modern World,1.0,1.86,1sem,CCST,2022-2023
100CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.84,1sem,CCST,2022-2023
558CCSTY120222023,0,REGULAR,National Service Training Program,1.0,1.82,1sem,CCST,2022-2023
235CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.0,1.91,1sem,CCST,2022-2023
715CCSTY120222023,0,REGULAR,Mathematics in the Modern World,1.0,1.64,1sem,CCST,2022-2023
31CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.21,1sem,CCST,2022-2023
34CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.21,1sem,CCST,2022-2023
300CCSTY120222023,0,REGULAR,Calculus 1,1.0,1.89,1sem,CCST,2022-2023
551CCSTY120222023,1,REGULAR,Introduction to Computing,1.0,1.66,1sem,CCST,2022-2023
939CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.75,1sem,CCST,2022-2023
549CCSTY120222023,1,REGULAR,Computer Programming 1,1.0,1.86,1sem,CCST,2022-2023
748CCSTY120222023,0,REGULAR,National Service Training Program,1.0,1.61,1sem,CCST,2022-2023
135CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.82,1sem,CCST,2022-2023
804CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.0,1.82,1sem,CCST,2022-2023
26CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.23,1sem,CCST,2022-2023
503CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.57,1sem,CCST,2022-2023
47CCSTY120222023,1,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.73,1sem,CCST,2022-2023
666CCSTY120222023,1,REGULAR,Introduction to Computing,1.0,1.8,1sem,CCST,2022-2023
240CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.64,1sem,CCST,2022-2023
837CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.0,1.61,1sem,CCST,2022-2023
417CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.82,1sem,CCST,2022-2023
796CCSTY120222023,1,REGULAR,Calculus 1,1.0,2.0,1sem,CCST,2022-2023
870CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.64,1sem,CCST,2022-2023
36CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.75,1sem,CCST,2022-2023
971CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.75,1sem,CCST,2022-2023
895CCSTY120222023,0,REGULAR,Mathematics in the Modern World,1.0,1.8,1sem,CCST,2022-2023
539CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.8,1sem,CCST,2022-2023
230CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.89,1sem,CCST,2022-2023
586CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.73,1sem,CCST,2022-2023
6CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.23,1sem,CCST,2022-2023
561CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.91,1sem,CCST,2022-2023
40CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.0,1.84,1sem,CCST,2022-2023
448CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.75,1sem,CCST,2022-2023
337CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.5,1sem,CCST,2022-2023
109CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.68,1sem,CCST,2022-2023
921CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.61,1sem,CCST,2022-2023
111CCSTY120222023,1,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.77,1sem,CCST,2022-2023
190CCSTY120222023,0,REGULAR,National Service Training Program,1.0,1.52,1sem,CCST,2022-2023
639CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.77,1sem,CCST,2022-2023
577CCSTY120222023,0,REGULAR,Calculus 1,1.0,1.84,1sem,CCST,2022-2023
772CCSTY120222023,0,REGULAR,Calculus 1,1.0,2.0,1sem,CCST,2022-2023
453CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.68,1sem,CCST,2022-2023
629CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.75,1sem,CCST,2022-2023
614CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.0,1.77,1sem,CCST,2022-2023
587CCSTY120222023,1,REGULAR,Calculus 1,1.0,1.84,1sem,CCST,2022-2023
195CCSTY120222023,1,REGULAR,National Service Training Program,1.0,1.64,1sem,CCST,2022-2023
452CCSTY120222023,1,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.52,1sem,CCST,2022-2023
662CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.89,1sem,CCST,2022-2023
195CCSTY120222023,1,REGULAR,Introduction to Computing,1.0,1.64,1sem,CCST,2022-2023
645CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.61,1sem,CCST,2022-2023
485CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.0,1.73,1sem,CCST,2022-2023
499CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.86,1sem,CCST,2022-2023
8CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.0,1.25,1sem,CCST,2022-2023
360CCSTY120222023,0,REGULAR,Computer Programming 1,1.0,1.84,1sem,CCST,2022-2023
103CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.8,1sem,CCST,2022-2023
979CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.0,1.7,1sem,CCST,2022-2023
238CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.75,1sem,CCST,2022-2023
924CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.75,1sem,CCST,2022-2023
173CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.66,1sem,CCST,2022-2023
794CCSTY120222023,1,REGULAR,Introduction to Computing,1.0,1.84,1sem,CCST,2022-2023
25CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.0,1.25,1sem,CCST,2022-2023
880CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.0,1.82,1sem,CCST,2022-2023
923CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.8,1sem,CCST,2022-2023
975CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.0,1.86,1sem,CCST,2022-2023
283CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.0,1.8,1sem,CCST,2022-2023
697CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.73,1sem,CCST,2022-2023
734CCSTY120222023,0,REGULAR,Calculus 1,1.0,1.86,1sem,CCST,2022-2023
732CCSTY120222023,1,REGULAR,Introduction to Computing,1.0,1.75,1sem,CCST,2022-2023
57CCSTY120222023,1,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.89,1sem,CCST,2022-2023
730CCSTY120222023,0,REGULAR,Introduction to Computing,1.0,1.91,1sem,CCST,2022-2023
637CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.5,1sem,CCST,2022-2023
2CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.0,1.24,1sem,CCST,2022-2023
350CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.82,1sem,CCST,2022-2023
537CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.0,1.66,1sem,CCST,2022-2023
995CCSTY120222023,1,REGULAR,Computer Programming 1,1.0,1.8,1sem,CCST,2022-2023
472CCSTY120222023,1,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.55,1sem,CCST,2022-2023
470CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.0,1.7,1sem,CCST,2022-2023
174CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.7,1sem,CCST,2022-2023
313CCSTY120222023,1,REGULAR,English Skill Enhancement,1.0,1.64,1sem,CCST,2022-2023
16CCSTY120222023,0,INC,Computer Programming 1,1.2,1.42,1sem,CCST,2022-2023
12CCSTY120222023,0,REGULAR,Calculus 1,1.2,1.3,1sem,CCST,2022-2023
34CCSTY120222023,0,REGULAR,English Skill Enhancement,1.2,1.21,1sem,CCST,2022-2023
13CCSTY120222023,1,REGULAR,National Service Training Program,1.2,1.4,1sem,CCST,2022-2023
22CCSTY120222023,1,REGULAR,Computer Programming 1,1.2,1.31,1sem,CCST,2022-2023
6CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.2,1.23,1sem,CCST,2022-2023
7CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.2,1.25,1sem,CCST,2022-2023
26CCSTY120222023,0,REGULAR,National Service Training Program,1.2,1.23,1sem,CCST,2022-2023
28CCSTY120222023,1,REGULAR,National Service Training Program,1.2,1.21,1sem,CCST,2022-2023
11CCSTY120222023,0,INC,Reading in the Philippines History,1.2,1.37,1sem,CCST,2022-2023
31CCSTY120222023,0,REGULAR,National Service Training Program,1.2,1.21,1sem,CCST,2022-2023
22CCSTY120222023,1,REGULAR,National Service Training Program,1.2,1.31,1sem,CCST,2022-2023
15CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.2,1.28,1sem,CCST,2022-2023
33CCSTY120222023,0,REGULAR,National Service Training Program,1.2,1.4,1sem,CCST,2022-2023
5CCSTY120222023,0,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.2,1.27,1sem,CCST,2022-2023
16CCSTY120222023,0,INC,National Service Training Program,1.2,1.42,1sem,CCST,2022-2023
8CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.2,1.25,1sem,CCST,2022-2023
21CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.2,1.32,1sem,CCST,2022-2023
28CCSTY120222023,1,REGULAR,English Skill Enhancement,1.2,1.21,1sem,CCST,2022-2023
31CCSTY120222023,0,REGULAR,English Skill Enhancement,1.2,1.21,1sem,CCST,2022-2023
34CCSTY120222023,0,REGULAR,Introduction to Computing,1.2,1.21,1sem,CCST,2022-2023
26CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.2,1.23,1sem,CCST,2022-2023
7CCSTY120222023,0,REGULAR,Computer Programming 1,1.2,1.25,1sem,CCST,2022-2023
12CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.2,1.3,1sem,CCST,2022-2023
11CCSTY120222023,0,INC,National Service Training Program,1.2,1.37,1sem,CCST,2022-2023
32CCSTY120222023,0,REGULAR,Calculus 1,1.2,1.28,1sem,CCST,2022-2023
6CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.2,1.23,1sem,CCST,2022-2023
29CCSTY120222023,0,REGULAR,Calculus 1,1.2,1.28,1sem,CCST,2022-2023
25CCSTY120222023,0,REGULAR,National Service Training Program,1.2,1.25,1sem,CCST,2022-2023
30CCSTY120222023,0,INC,Understanding Gender Equality,1.2,1.44,1sem,CCST,2022-2023
27CCSTY120222023,1,REGULAR,Calculus 1,1.2,1.3,1sem,CCST,2022-2023
27CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.2,1.3,1sem,CCST,2022-2023
35CCSTY120222023,0,REGULAR,Calculus 1,1.2,1.28,1sem,CCST,2022-2023
30CCSTY120222023,0,INC,Kontekstwalisadong Komunikasyon sa Filipino,1.2,1.44,1sem,CCST,2022-2023
24CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.2,1.35,1sem,CCST,2022-2023
3CCSTY120222023,0,REGULAR,National Service Training Program,1.2,1.27,1sem,CCST,2022-2023
2CCSTY120222023,1,REGULAR,National Service Training Program,1.2,1.24,1sem,CCST,2022-2023
5CCSTY120222023,0,REGULAR,National Service Training Program,1.2,1.27,1sem,CCST,2022-2023
9CCSTY120222023,0,INC,Understanding Gender Equality,1.2,1.52,1sem,CCST,2022-2023
23CCSTY120222023,1,REGULAR,Calculus 1,1.2,1.28,1sem,CCST,2022-2023
8CCSTY120222023,1,REGULAR,National Service Training Program,1.2,1.25,1sem,CCST,2022-2023
10CCSTY120222023,0,REGULAR,National Service Training Program,1.2,1.25,1sem,CCST,2022-2023
980CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.25,1.8,1sem,CCST,2022-2023
927CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.25,1.8,1sem,CCST,2022-2023
345CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.25,1.84,1sem,CCST,2022-2023
458CCSTY120222023,1,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.25,1.75,1sem,CCST,2022-2023
186CCSTY120222023,1,REGULAR,English Skill Enhancement,1.25,1.91,1sem,CCST,2022-2023
587CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.25,1.84,1sem,CCST,2022-2023
413CCSTY120222023,1,REGULAR,National Service Training Program,1.25,1.7,1sem,CCST,2022-2023
692CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.25,2.0,1sem,CCST,2022-2023
965CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.25,1.8,1sem,CCST,2022-2023
435CCSTY120222023,1,REGULAR,Computer Programming 1,1.25,1.8,1sem,CCST,2022-2023
581CCSTY120222023,1,REGULAR,Computer Programming 1,1.25,1.73,1sem,CCST,2022-2023
442CCSTY120222023,0,REGULAR,National Service Training Program,1.25,1.57,1sem,CCST,2022-2023
338CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.25,1.73,1sem,CCST,2022-2023
580CCSTY120222023,0,REGULAR,Computer Programming 1,1.25,1.8,1sem,CCST,2022-2023
599CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.25,1.59,1sem,CCST,2022-2023
922CCSTY120222023,0,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.25,1.7,1sem,CCST,2022-2023
438CCSTY120222023,1,REGULAR,National Service Training Program,1.25,1.84,1sem,CCST,2022-2023
801CCSTY120222023,0,REGULAR,English Skill Enhancement,1.25,1.64,1sem,CCST,2022-2023
313CCSTY120222023,1,REGULAR,Understanding Gender Equality,1.25,1.64,1sem,CCST,2022-2023
793CCSTY120222023,1,REGULAR,English Skill Enhancement,1.25,1.93,1sem,CCST,2022-2023
435CCSTY120222023,1,REGULAR,National Service Training Program,1.25,1.8,1sem,CCST,2022-2023
529CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.25,1.84,1sem,CCST,2022-2023
344CCSTY120222023,0,REGULAR,PATHFit1 (Physical Activity Towards Health and Fitness 1),1.25,1.75,1sem,CCST,2022-2023
912CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.25,1.84,1sem,CCST,2022-2023
258CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.25,1.7,1sem,CCST,2022-2023
599CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.25,1.59,1sem,CCST,2022-2023
700CCSTY120222023,0,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.25,1.7,1sem,CCST,2022-2023
971CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.25,1.75,1sem,CCST,2022-2023
594CCSTY120222023,1,REGULAR,Reading in the Philippines History,1.25,1.98,1sem,CCST,2022-2023
807CCSTY120222023,0,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.25,1.93,1sem,CCST,2022-2023
468CCSTY120222023,1,REGULAR,Computer Programming 1,1.25,1.73,1sem,CCST,2022-2023
452CCSTY120222023,1,REGULAR,Computer Programming 1,1.25,1.52,1sem,CCST,2022-2023
584CCSTY120222023,0,REGULAR,Reading in the Philippines History,1.25,1.61,1sem,CCST,2022-2023
786CCSTY120222023,1,REGULAR,Mathematics in the Modern World,1.25,1.84,1sem,CCST,2022-2023
434CCSTY120222023,1,REGULAR,Computer Programming 1,1.25,1.73,1sem,CCST,2022-2023
391CCSTY120222023,0,REGULAR,Computer Programming 1,1.25,1.7,1sem,CCST,2022-2023
544CCSTY120222023,1,REGULAR,Computer Programming 1,1.25,1.75,1sem,CCST,2022-2023
944CCSTY120222023,0,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.25,1.52,1sem,CCST,2022-2023
776CCSTY120222023,1,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.25,1.77,1sem,CCST,2022-2023
282CCSTY120222023,0,REGULAR,Understanding Gender Equality,1.25,1.84,1sem,CCST,2022-2023
754CCSTY120222023,0,REGULAR,English Skill Enhancement,1.25,1.91,1sem,CCST,2022-2023
819CCSTY120222023,0,REGULAR,English Skill Enhancement,1.25,1.75,1sem,CCST,2022-2023
268CCSTY120222023,1,REGULAR,Kontekstwalisadong Komunikasyon sa Filipino,1.25,1.64,1sem,CCST,2022-2023
356CCSTY120222023,1,REGULAR,Introduction to Computing,1.25,1.59,1sem,CCST,2022-2023
876CCSTY120222023,0,REGULAR,"Philippine Indigenous Knowledge, Systems and Practices",1.25,1.77,1sem,CCST,2022-2023
